"InChI=1S/C8H5F13O/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h22H,1-2H2",GRJRKPMIRMSBNK-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCO)F)F)F)F)F)F,,,C8H5F13O,364.01328164,3.3630000000000004,1,0,0,BTM00003,BTM00003,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C6H10O5/c7-1-2-10-3-4-11-5-6(8)9/h1H,2-5H2,(H,8,9)",DXIPTBLYYWGLEO-UHFFFAOYSA-N,C(COCCOCC(O)=O)=O,,,C6H10O5,162.05282341999998,-0.6939999999999995,0,0,0,BTM00004,BTM00004,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C10H7F13O2/c11-5(12,1-3-25-4-2-24)6(13,14)7(15,16)8(17,18)9(19,20)10(21,22)23/h2H,1,3-4H2",TXPNMXMLCWOHRF-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC=O)F)F)F)F)F)F,,,C10H7F13O2,406.02384632400003,3.4884000000000004,1,0,0,BTM00005,BTM00005,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C4H8O4/c5-1-2-8-3-4(6)7/h5H,1-3H2,(H,6,7)",VDNMIIDPBBCMTM-UHFFFAOYSA-N,OCCOCC(O)=O,,,C4H8O4,120.042258736,-0.8194000000000005,0,0,0,BTM00006,BTM00006,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C10H9F13O2/c11-5(12,1-3-25-4-2-24)6(13,14)7(15,16)8(17,18)9(19,20)10(21,22)23/h24H,1-4H2",YAQLJWSYXRXTDO-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCO)F)F)F)F)F)F,,,C10H9F13O2,408.039496388,3.2321,1,0,0,BTM00007,BTM00007,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C4H6O4/c5-1-2-8-3-4(6)7/h1H,2-3H2,(H,6,7)",DNQIKJLNGVXFBP-UHFFFAOYSA-N,C(COCC(O)=O)=O,,,C4H6O4,118.026608672,-0.5631,0,0,0,BTM00008,BTM00008,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C12H11F13O3/c13-7(14,1-3-27-5-6-28-4-2-26)8(15,16)9(17,18)10(19,20)11(21,22)12(23,24)25/h2H,1,3-6H2",SFYXHTDMQPJUTC-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC=O)F)F)F)F)F)F,,,C12H11F13O3,450.050061072,3.357500000000001,1,1,1,BTM00009,BTM00009,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)",AEMRFAOFKBGASW-UHFFFAOYSA-N,OCC(O)=O,,,C2H4O3,76.01604398799999,-0.6885000000000001,0,0,0,BTM00010,BTM00010,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C12H13F13O3/c13-7(14,1-3-27-5-6-28-4-2-26)8(15,16)9(17,18)10(19,20)11(21,22)12(23,24)25/h26H,1-6H2",CDWRBBRSAKYQBQ-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCO)F)F)F)F)F)F,,,C12H13F13O3,452.065711136,3.101200000000001,1,1,1,BTM00011,BTM00011,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)",HHLFWLYXYJOTON-UHFFFAOYSA-N,C(C(O)=O)=O,,,C2H2O3,74.000393924,-0.43220000000000003,0,0,0,BTM00012,BTM00012,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C14H15F13O6/c15-9(16,5-8(30)33-4-3-31-1-2-32-6-7(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h8,30H,1-6H2,(H,28,29)",NECAWRMSGMXVQH-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC(OCCOCCOCC(O)=O)O)F)F)F)F)F)F,,,C14H15F13O6,526.0661050599999,2.295900000000001,1,1,1,BTM00013,BTM00013,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C14H15F13O6/c15-9(16,1-2-33-8(30)6-32-4-3-31-5-7(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h8,30H,1-6H2,(H,28,29)",JSAIGJQPQRVGST-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOC(COCCOCC(O)=O)O)F)F)F)F)F)F,,,C14H15F13O6,526.06610506,2.839500000000001,1,1,1,BTM00014,BTM00014,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C14H15F13O6/c15-9(16,1-2-31-6-8(30)33-4-3-32-5-7(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h8,30H,1-6H2,(H,28,29)",OAEBNHMSGRZWJL-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC(OCCOCC(O)=O)O)F)F)F)F)F)F,,,C14H15F13O6,526.0661050599999,2.839500000000001,1,1,1,BTM00015,BTM00015,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C10H3F17O/c11-3(12,1-2-28)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h2H,1H2",KDGIOTBLYAPNRR-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC=O)F)F)F)F)F)F)F)F,,,C10H3F17O,461.991244456,4.3817,1,0,0,BTM00001,BTM00001,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C6H12O5/c7-1-2-10-3-4-11-5-6(8)9/h7H,1-5H2,(H,8,9)",PRBXPAHXMGDVNQ-UHFFFAOYSA-N,OCCOCCOCC(O)=O,,,C6H12O5,164.06847348399998,-0.9502999999999995,0,0,0,BTM00002,BTM00002,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C10H5F17O/c11-3(12,1-2-28)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h28H,1-2H2",JJUBFBTUBACDHW-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCO)F)F)F)F)F)F)F)F,,,C10H5F17O,464.00689452,4.3462000000000005,1,0,0,BTM00003,BTM00003,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C6H10O5/c7-1-2-10-3-4-11-5-6(8)9/h1H,2-5H2,(H,8,9)",DXIPTBLYYWGLEO-UHFFFAOYSA-N,C(COCCOCC(O)=O)=O,,,C6H10O5,162.05282341999998,-0.6939999999999995,0,0,0,BTM00004,BTM00004,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C12H7F17O2/c13-5(14,1-3-31-4-2-30)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)29/h2H,1,3-4H2",HDYPXNCMKOSZBJ-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC=O)F)F)F)F)F)F)F)F,,,C12H7F17O2,506.01745920400003,4.4716000000000005,2,0,0,BTM00005,BTM00005,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C4H8O4/c5-1-2-8-3-4(6)7/h5H,1-3H2,(H,6,7)",VDNMIIDPBBCMTM-UHFFFAOYSA-N,OCCOCC(O)=O,,,C4H8O4,120.042258736,-0.8194000000000005,0,0,0,BTM00006,BTM00006,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C12H9F17O2/c13-5(14,1-3-31-4-2-30)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)29/h30H,1-4H2",ZFJGYVODBVRJGG-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCO)F)F)F)F)F)F)F)F,,,C12H9F17O2,508.03310926800003,4.2153,2,0,0,BTM00007,BTM00007,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C4H6O4/c5-1-2-8-3-4(6)7/h1H,2-3H2,(H,6,7)",DNQIKJLNGVXFBP-UHFFFAOYSA-N,C(COCC(O)=O)=O,,,C4H6O4,118.026608672,-0.5631,0,0,0,BTM00008,BTM00008,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C14H11F17O3/c15-7(16,1-3-33-5-6-34-4-2-32)8(17,18)9(19,20)10(21,22)11(23,24)12(25,26)13(27,28)14(29,30)31/h2H,1,3-6H2",NVJNLWLRQPFSBC-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC=O)F)F)F)F)F)F)F)F,,,C14H11F17O3,550.0436739520001,4.3407,2,1,1,BTM00009,BTM00009,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)",AEMRFAOFKBGASW-UHFFFAOYSA-N,OCC(O)=O,,,C2H4O3,76.01604398799999,-0.6885000000000001,0,0,0,BTM00010,BTM00010,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C14H13F17O3/c15-7(16,1-3-33-5-6-34-4-2-32)8(17,18)9(19,20)10(21,22)11(23,24)12(25,26)13(27,28)14(29,30)31/h32H,1-6H2",NKNHMYGPBLELQO-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCO)F)F)F)F)F)F)F)F,,,C14H13F17O3,552.059324016,4.084400000000001,2,1,1,BTM00011,BTM00011,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)",HHLFWLYXYJOTON-UHFFFAOYSA-N,C(C(O)=O)=O,,,C2H2O3,74.000393924,-0.43220000000000003,0,0,0,BTM00012,BTM00012,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C16H15F17O6/c17-9(18,5-8(36)39-4-3-37-1-2-38-6-7(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h8,36H,1-6H2,(H,34,35)",OMEZXUPELSGYFW-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC(OCCOCCOCC(O)=O)O)F)F)F)F)F)F)F)F,,,C16H15F17O6,626.0597179399999,3.279100000000001,2,1,1,BTM00013,BTM00013,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C16H15F17O6/c17-9(18,1-2-37-6-8(36)39-4-3-38-5-7(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h8,36H,1-6H2,(H,34,35)",QPSXZVZXINMURQ-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC(OCCOCC(O)=O)O)F)F)F)F)F)F)F)F,,,C16H15F17O6,626.0597179399999,3.822700000000001,2,1,1,BTM00014,BTM00014,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C16H15F17O6/c17-9(18,1-2-39-8(36)6-38-4-3-37-5-7(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h8,36H,1-6H2,(H,34,35)",ZQKDVDWUADNINK-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOC(COCCOCC(O)=O)O)F)F)F)F)F)F)F)F,,,C16H15F17O6,626.0597179399999,3.822700000000001,2,1,1,BTM00015,BTM00015,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C12H3F21O/c13-3(14,1-2-34)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)11(29,30)12(31,32)33/h2H,1H2",DFKYJTGKLKVXAB-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC=O)F)F)F)F)F)F)F)F)F)F,,,C12H3F21O,561.984857336,5.3649000000000004,2,0,0,BTM00001,BTM00001,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C18H15F21O5/c19-9(20,1-2-42-3-4-43-5-6-44-7-8(40)41)10(21,22)11(23,24)12(25,26)13(27,28)14(29,30)15(31,32)16(33,34)17(35,36)18(37,38)39/h1-7H2,(H,40,41)",VNSLQCRCYMYIPT-UHFFFAOYSA-N,,710.0584
