"InChI=1S/C4H8O4/c5-1-2-8-3-4(6)7/h5H,1-3H2,(H,6,7)",VDNMIIDPBBCMTM-UHFFFAOYSA-N,OCCOCC(O)=O,,,C4H8O4,120.042258736,-0.8194000000000005,0,0,0,BTM00005,BTM00005,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
"InChI=1S/C12H5F21O/c13-3(14,1-2-34)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)11(29,30)12(31,32)33/h34H,1-2H2",FLXYIZWPNQYPIT-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCO)F)F)F)F)F)F)F)F)F)F,,,C12H5F21O,564.0005074000001,5.329400000000001,2,0,0,BTM00006,BTM00006,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
"InChI=1S/C4H6O4/c5-1-2-8-3-4(6)7/h1H,2-3H2,(H,6,7)",DNQIKJLNGVXFBP-UHFFFAOYSA-N,C(COCC(O)=O)=O,,,C4H6O4,118.026608672,-0.5631,0,0,0,BTM00007,BTM00007,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
"InChI=1S/C14H7F21O2/c15-5(16,1-3-37-4-2-36)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)11(27,28)12(29,30)13(31,32)14(33,34)35/h2H,1,3-4H2",SPXUVGIBISBGCW-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC=O)F)F)F)F)F)F)F)F)F)F,,,C14H7F21O2,606.0110720839999,5.4548000000000005,2,1,1,BTM00008,BTM00008,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)",AEMRFAOFKBGASW-UHFFFAOYSA-N,OCC(O)=O,,,C2H4O3,76.01604398799999,-0.6885000000000001,0,0,0,BTM00009,BTM00009,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
"InChI=1S/C14H9F21O2/c15-5(16,1-3-37-4-2-36)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)11(27,28)12(29,30)13(31,32)14(33,34)35/h36H,1-4H2",XSINCMWCICDEAN-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCO)F)F)F)F)F)F)F)F)F)F,,,C14H9F21O2,608.026722148,5.198500000000001,2,1,1,BTM00010,BTM00010,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
"InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)",HHLFWLYXYJOTON-UHFFFAOYSA-N,C(C(O)=O)=O,,,C2H2O3,74.000393924,-0.43220000000000003,0,0,0,BTM00011,BTM00011,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
"InChI=1S/C16H11F21O5/c17-7(18,3-6(40)42-2-1-41-4-5(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h6,40H,1-4H2,(H,38,39)",AFUBFYVVCAURJW-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC(OCCOCC(O)=O)O)F)F)F)F)F)F)F)F)F)F,,,C16H11F21O5,682.027116072,4.3932,2,1,1,BTM00012,BTM00012,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C16H11F21O4/c17-7(18,1-2-40-3-4-41-5-6(38)39)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)13(29,30)14(31,32)15(33,34)16(35,36)37/h1-5H2,(H,38,39)",CEMDWQYQKLEJMU-UHFFFAOYSA-N,,666.0322
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C16H18F13NO6/c17-11(18,12(19,20)13(21,22)14(23,24)15(25,26)16(27,28)29)1-2-34-3-4-35-5-6-36-8-9(31)30-7-10(32)33/h1-8H2,(H,30,31)(H,32,33)",UJHGYLHZZXJXKI-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(=O)NCC(O)=O)F)F)F)F)F)F,,,C16H18F13NO6,567.092654156,2.452400000000001,1,1,1,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C20H23F13O11/c21-15(22,16(23,24)17(25,26)18(27,28)19(29,30)20(31,32)33)1-2-40-3-4-41-5-6-42-7-8(34)43-14-11(37)9(35)10(36)12(44-14)13(38)39/h9-12,14,35-37H,1-7H2,(H,38,39)",SXRQCXBTCIYPSW-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(OC1OC(C(O)C(O)C1O)C(O)=O)=O)F)F)F)F)F)F,,,C20H23F13O11,686.103278416,1.4837000000000002,2,2,2,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C21H28F13NO7/c1-35(2,3)11-13(10-14(36)37)42-15(38)12-41-9-8-40-7-6-39-5-4-16(22,23)17(24,25)18(26,27)19(28,29)20(30,31)21(32,33)34/h13H,4-12H2,1-3H3",STNZIOVQZGWPRX-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(=O)OC(C[N+](C)(C)C)CC([O-])=O)F)F)F)F)F)F,,,C21H28F13NO7,653.165819096,1.2693000000000045,1,1,1,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C8H3F13O/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h2H,1H2",WJSFZGPTEQNWCB-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC=O)F)F)F)F)F)F,,,C8H3F13O,361.997631576,3.3985,1,0,0,BTM00004,BTM00004,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C6H12O5/c7-1-2-10-3-4-11-5-6(8)9/h7H,1-5H2,(H,8,9)",PRBXPAHXMGDVNQ-UHFFFAOYSA-N,OCCOCCOCC(O)=O,,,C6H12O5,164.06847348399998,-0.9502999999999995,0,0,0,BTM00005,BTM00005,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C8H5F13O/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h22H,1-2H2",GRJRKPMIRMSBNK-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCO)F)F)F)F)F)F,,,C8H5F13O,364.01328164,3.3630000000000004,1,0,0,BTM00006,BTM00006,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C6H10O5/c7-1-2-10-3-4-11-5-6(8)9/h1H,2-5H2,(H,8,9)",DXIPTBLYYWGLEO-UHFFFAOYSA-N,C(COCCOCC(O)=O)=O,,,C6H10O5,162.05282341999998,-0.6939999999999995,0,0,0,BTM00007,BTM00007,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C10H7F13O2/c11-5(12,1-3-25-4-2-24)6(13,14)7(15,16)8(17,18)9(19,20)10(21,22)23/h2H,1,3-4H2",TXPNMXMLCWOHRF-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC=O)F)F)F)F)F)F,,,C10H7F13O2,406.02384632400003,3.4884000000000004,1,0,0,BTM00008,BTM00008,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C4H8O4/c5-1-2-8-3-4(6)7/h5H,1-3H2,(H,6,7)",VDNMIIDPBBCMTM-UHFFFAOYSA-N,OCCOCC(O)=O,,,C4H8O4,120.042258736,-0.8194000000000005,0,0,0,BTM00009,BTM00009,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C10H9F13O2/c11-5(12,1-3-25-4-2-24)6(13,14)7(15,16)8(17,18)9(19,20)10(21,22)23/h24H,1-4H2",YAQLJWSYXRXTDO-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCO)F)F)F)F)F)F,,,C10H9F13O2,408.03949638800003,3.2321,1,0,0,BTM00010,BTM00010,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C4H6O4/c5-1-2-8-3-4(6)7/h1H,2-3H2,(H,6,7)",DNQIKJLNGVXFBP-UHFFFAOYSA-N,C(COCC(O)=O)=O,,,C4H6O4,118.026608672,-0.5631,0,0,0,BTM00011,BTM00011,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C12H11F13O3/c13-7(14,1-3-27-5-6-28-4-2-26)8(15,16)9(17,18)10(19,20)11(21,22)12(23,24)25/h2H,1,3-6H2",SFYXHTDMQPJUTC-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCC=O)F)F)F)F)F)F,,,C12H11F13O3,450.050061072,3.357500000000001,1,1,1,BTM00012,BTM00012,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)",AEMRFAOFKBGASW-UHFFFAOYSA-N,OCC(O)=O,,,C2H4O3,76.01604398799999,-0.6885000000000001,0,0,0,BTM00013,BTM00013,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C12H13F13O3/c13-7(14,1-3-27-5-6-28-4-2-26)8(15,16)9(17,18)10(19,20)11(21,22)12(23,24)25/h26H,1-6H2",CDWRBBRSAKYQBQ-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCO)F)F)F)F)F)F,,,C12H13F13O3,452.065711136,3.101200000000001,1,1,1,BTM00014,BTM00014,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)",HHLFWLYXYJOTON-UHFFFAOYSA-N,C(C(O)=O)=O,,,C2H2O3,74.000393924,-0.43220000000000003,0,0,0,BTM00015,BTM00015,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C14H15F13O6/c15-9(16,5-8(30)33-4-3-31-1-2-32-6-7(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h8,30H,1-6H2,(H,28,29)",NECAWRMSGMXVQH-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC(OCCOCCOCC(O)=O)O)F)F)F)F)F)F,,,C14H15F13O6,526.0661050599999,2.295900000000001,1,1,1,BTM00016,BTM00016,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C14H15F13O6/c15-9(16,1-2-33-8(30)6-32-4-3-31-5-7(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h8,30H,1-6H2,(H,28,29)",JSAIGJQPQRVGST-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOC(COCCOCC(O)=O)O)F)F)F)F)F)F,,,C14H15F13O6,526.0661050599999,2.839500000000001,1,1,1,BTM00017,BTM00017,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
"InChI=1S/C14H15F13O6/c15-9(16,1-2-31-6-8(30)33-4-3-32-5-7(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h8,30H,1-6H2,(H,28,29)",OAEBNHMSGRZWJL-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC(OCCOCC(O)=O)O)F)F)F)F)F)F,,,C14H15F13O6,526.0661050599999,2.839500000000001,1,1,1,BTM00018,BTM00018,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F,"InChI=1S/C14H15F13O5/c15-9(16,1-2-30-3-4-31-5-6-32-7-8(28)29)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-7H2,(H,28,29)",OZDKMNJXGUVEMG-UHFFFAOYSA-N,,510.0711
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C18H18F17NO6/c19-11(20,1-2-40-3-4-41-5-6-42-8-9(37)36-7-10(38)39)12(21,22)13(23,24)14(25,26)15(27,28)16(29,30)17(31,32)18(33,34)35/h1-8H2,(H,36,37)(H,38,39)",CIWJZDJYIFJOCX-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(=O)NCC(O)=O)F)F)F)F)F)F)F)F,,,C18H18F17NO6,667.086267036,3.4356000000000018,2,1,1,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C22H23F17O11/c23-15(24,16(25,26)17(27,28)18(29,30)19(31,32)20(33,34)21(35,36)22(37,38)39)1-2-46-3-4-47-5-6-48-7-8(40)49-14-11(43)9(41)10(42)12(50-14)13(44)45/h9-12,14,41-43H,1-7H2,(H,44,45)",AVZYNWLSADHKHO-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(OC1OC(C(O)C(O)C1O)C(O)=O)=O)F)F)F)F)F)F)F)F,,,C22H23F17O11,786.096891296,2.466900000000001,3,2,2,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
"InChI=1S/C23H28F17NO7/c1-41(2,3)11-13(10-14(42)43)48-15(44)12-47-9-8-46-7-6-45-5-4-16(24,25)17(26,27)18(28,29)19(30,31)20(32,33)21(34,35)22(36,37)23(38,39)40/h13H,4-12H2,1-3H3",TYOQSULBBLRBSF-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(=O)OC(C[N+](C)(C)C)CC([O-])=O)F)F)F)F)F)F)F)F,,,C23H28F17NO7,753.1594319760001,2.252500000000004,2,1,1,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C16H15F17O5/c17-9(18,1-2-36-3-4-37-5-6-38-7-8(34)35)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h1-7H2,(H,34,35)",QTUARCMQVIPZRL-UHFFFAOYSA-N,,610.0648
